"",date,day_of_week,day_name,is_weekend,month,year,day_of_year,week_of_year,academic_period,period_type,seasonal_multiplier,period_description,total_enrollment,active_enrollment,residential_students,commuter_students,total_meal_plan_holders,enrollment_seasonal_factor,weather,weather_impact,campus_event,event_impact,event_scheduled,total_transactions,guest_transactions,base_transaction_rate,meal_swipes,dining_dollars_transactions,bronco_bucks_transactions,credit_debit_transactions,breakfast_transactions,lunch_transactions,dinner_transactions,late_night_transactions,estimated_daily_revenue,avg_transaction_value,labor_cost_actual,transactions_per_meal_plan_holder,facility_capacity_utilization,peak_meal_period_volume,actual_foh_general,actual_foh_cashier,actual_kitchen_prep,actual_kitchen_line,actual_dish_room,actual_management,total_actual_hours,revenue_per_labor_hour,transactions_per_labor_hour,labor_cost_percentage
532,2025-06-16,0,Monday,False,6,2025,167,25,summer_session,regular,0.32,Regular summer session,32272,10327,1755,8572,2423,0.32,sunny,1.000,regular_day,1.0,False,153,7,0.2044,149,2,0,2,27,79,41,6,2027.25,13.25,459.38,0.063,0.090000,79,4.0,2.0,6.0,8.0,3.0,1.5,24.5,82.74,6.24,22.7
533,2025-06-17,1,Tuesday,False,6,2025,168,25,summer_session,regular,0.32,Regular summer session,32275,10328,1755,8573,2423,0.32,sunny,1.000,regular_day,1.0,False,174,8,0.2044,170,2,0,2,31,90,46,7,2305.50,13.25,459.38,0.072,0.102353,90,4.0,2.0,6.0,8.0,3.0,1.5,24.5,94.10,7.10,19.9
534,2025-06-18,2,Wednesday,False,6,2025,169,25,summer_session,regular,0.32,Regular summer session,32277,10328,1755,8573,2423,0.32,cloudy,1.023,regular_day,1.0,False,183,8,0.2044,178,2,0,3,32,95,49,7,2424.75,13.25,459.38,0.076,0.107647,95,4.0,2.0,6.0,8.0,3.0,1.5,24.5,98.97,7.47,18.9
535,2025-06-19,3,Thursday,False,6,2025,170,25,summer_session,regular,0.32,Regular summer session,32280,10329,1755,8574,2423,0.32,sunny,1.000,regular_day,1.0,False,171,8,0.2044,167,2,0,2,30,88,46,7,2265.75,13.25,459.38,0.071,0.100588,88,4.0,2.0,6.0,8.0,3.0,1.5,24.5,92.48,6.98,20.3
536,2025-06-20,4,Friday,False,6,2025,171,25,summer_session,regular,0.32,Regular summer session,32282,10330,1756,8574,2424,0.32,extreme_heat,0.891,regular_day,1.0,False,132,6,0.2044,129,1,0,2,23,68,35,6,1749.00,13.25,459.38,0.054,0.077647,68,4.0,2.0,6.0,8.0,3.0,1.5,24.5,71.39,5.39,26.3
537,2025-06-21,5,Saturday,True,6,2025,172,25,summer_session,regular,0.32,Regular summer session,32285,10331,1756,8575,2424,0.32,cloudy,1.023,regular_day,1.0,False,120,5,0.2044,117,1,0,2,21,62,32,5,1590.00,13.25,459.38,0.050,0.070588,62,4.0,2.0,6.0,8.0,3.0,1.5,24.5,64.90,4.90,28.9
538,2025-06-22,6,Sunday,True,6,2025,173,25,summer_session,regular,0.32,Regular summer session,32287,10331,1756,8575,2424,0.32,sunny,1.000,regular_day,1.0,False,136,6,0.2044,133,1,0,2,24,70,36,6,1802.00,13.25,459.38,0.056,0.080000,70,4.0,2.0,6.0,8.0,3.0,1.5,24.5,73.55,5.55,25.5
539,2025-06-23,0,Monday,False,6,2025,174,26,summer_session,regular,0.32,Regular summer session,32290,10332,1756,8576,2424,0.32,sunny,1.000,regular_day,1.0,False,153,7,0.2044,149,2,0,2,27,79,41,6,2027.25,13.25,459.38,0.063,0.090000,79,4.0,2.0,6.0,8.0,3.0,1.5,24.5,82.74,6.24,22.7
540,2025-06-24,1,Tuesday,False,6,2025,175,26,summer_session,regular,0.32,Regular summer session,32292,10333,1756,8577,2425,0.32,sunny,1.000,regular_day,1.0,False,174,8,0.2044,170,2,0,2,31,90,46,7,2305.50,13.25,459.38,0.072,0.102353,90,4.0,2.0,6.0,8.0,3.0,1.5,24.5,94.10,7.10,19.9
541,2025-06-25,2,Wednesday,False,6,2025,176,26,summer_session,regular,0.32,Regular summer session,32294,10334,1756,8578,2425,0.32,sunny,1.000,regular_day,1.0,False,179,8,0.2044,175,2,0,2,32,93,48,6,2371.75,13.25,459.38,0.074,0.105294,93,4.0,2.0,6.0,8.0,3.0,1.5,24.5,96.81,7.31,19.4
542,2025-06-26,3,Thursday,False,6,2025,177,26,summer_session,regular,0.32,Regular summer session,32297,10335,1756,8579,2425,0.32,sunny,1.000,regular_day,1.0,False,171,8,0.2044,167,2,0,2,30,88,46,7,2265.75,13.25,459.38,0.071,0.100588,88,4.0,2.0,6.0,8.0,3.0,1.5,24.5,92.48,6.98,20.3
543,2025-06-27,4,Friday,False,6,2025,178,26,summer_session,regular,0.32,Regular summer session,32299,10335,1756,8579,2425,0.32,cloudy,1.023,regular_day,1.0,False,151,7,0.2044,147,2,0,2,27,78,40,6,2000.75,13.25,459.38,0.062,0.088824,78,4.0,2.0,6.0,8.0,3.0,1.5,24.5,81.66,6.16,23.0
544,2025-06-28,5,Saturday,True,6,2025,179,26,summer_session,regular,0.32,Regular summer session,32302,10336,1757,8579,2426,0.32,extreme_heat,0.891,regular_day,1.0,False,105,5,0.2044,102,1,0,2,18,54,28,5,1391.25,13.25,459.38,0.043,0.061765,54,4.0,2.0,6.0,8.0,3.0,1.5,24.5,56.79,4.29,33.0
545,2025-06-29,6,Sunday,True,6,2025,180,26,summer_session,regular,0.32,Regular summer session,32304,10337,1757,8580,2426,0.32,sunny,1.000,regular_day,1.0,False,136,6,0.2044,133,1,0,2,24,70,36,6,1802.00,13.25,459.38,0.056,0.080000,70,4.0,2.0,6.0,8.0,3.0,1.5,24.5,73.55,5.55,25.5
546,2025-06-30,0,Monday,False,6,2025,181,27,summer_session,regular,0.32,Regular summer session,32307,10338,1757,8581,2426,0.32,sunny,1.000,regular_day,1.0,False,153,7,0.2044,149,2,0,2,27,79,41,6,2027.25,13.25,459.38,0.063,0.090000,79,4.0,2.0,6.0,8.0,3.0,1.5,24.5,82.74,6.24,22.7
547,2025-07-01,1,Tuesday,False,7,2025,182,27,summer_session,regular,0.32,Regular summer session,32309,10338,1757,8581,2426,0.32,cloudy,1.023,regular_day,1.0,False,178,8,0.2044,174,2,0,2,32,92,48,6,2358.50,13.25,459.38,0.073,0.104706,92,4.0,2.0,6.0,8.0,3.0,1.5,24.5,96.27,7.27,19.5
548,2025-07-02,2,Wednesday,False,7,2025,183,27,summer_session,regular,0.32,Regular summer session,32311,10339,1757,8582,2426,0.32,sunny,1.000,regular_day,1.0,False,179,8,0.2044,175,2,0,2,32,93,48,6,2371.75,13.25,459.38,0.074,0.105294,93,4.0,2.0,6.0,8.0,3.0,1.5,24.5,96.81,7.31,19.4
549,2025-07-03,3,Thursday,False,7,2025,184,27,summer_session,regular,0.32,Regular summer session,32314,10340,1757,8583,2426,0.32,sunny,1.000,regular_day,1.0,False,171,8,0.2044,167,2,0,2,30,88,46,7,2265.75,13.25,459.38,0.070,0.100588,88,4.0,2.0,6.0,8.0,3.0,1.5,24.5,92.48,6.98,20.3
550,2025-07-04,4,Friday,False,7,2025,185,27,summer_session,regular,0.32,Regular summer session,32316,10341,1757,8584,2426,0.32,sunny,1.000,regular_day,1.0,False,148,7,0.2044,144,2,0,2,26,76,39,7,1961.00,13.25,459.38,0.061,0.087059,76,4.0,2.0,6.0,8.0,3.0,1.5,24.5,80.04,6.04,23.4
551,2025-07-05,5,Saturday,True,7,2025,186,27,summer_session,regular,0.32,Regular summer session,32319,10342,1758,8584,2427,0.32,sunny,1.000,regular_day,1.0,False,118,5,0.2044,115,1,0,2,21,61,31,5,1563.50,13.25,459.38,0.049,0.069412,61,4.0,2.0,6.0,8.0,3.0,1.5,24.5,63.82,4.82,29.4
552,2025-07-06,6,Sunday,True,7,2025,187,27,summer_session,regular,0.32,Regular summer session,32321,10342,1758,8584,2427,0.32,cloudy,1.023,regular_day,1.0,False,139,6,0.2044,135,1,0,3,25,72,37,5,1841.75,13.25,459.38,0.057,0.081765,72,4.0,2.0,6.0,8.0,3.0,1.5,24.5,75.17,5.67,24.9
553,2025-07-07,0,Monday,False,7,2025,188,28,summer_session,regular,0.32,Regular summer session,32324,10343,1758,8585,2427,0.32,cloudy,1.023,regular_day,1.0,False,156,7,0.2044,152,2,0,2,28,81,42,5,2067.00,13.25,459.38,0.064,0.091765,81,4.0,2.0,6.0,8.0,3.0,1.5,24.5,84.37,6.37,22.2
554,2025-07-08,1,Tuesday,False,7,2025,189,28,summer_session,regular,0.32,Regular summer session,32326,10344,1758,8586,2427,0.32,sunny,1.000,regular_day,1.0,False,175,8,0.2044,171,2,0,2,31,91,47,6,2318.75,13.25,459.38,0.072,0.102941,91,4.0,2.0,6.0,8.0,3.0,1.5,24.5,94.64,7.14,19.8
555,2025-07-09,2,Wednesday,False,7,2025,190,28,summer_session,regular,0.32,Regular summer session,32329,10345,1758,8587,2427,0.32,sunny,1.000,regular_day,1.0,False,180,8,0.2044,176,2,0,2,32,93,48,7,2385.00,13.25,459.38,0.074,0.105882,93,4.0,2.0,6.0,8.0,3.0,1.5,24.5,97.35,7.35,19.3
556,2025-07-10,3,Thursday,False,7,2025,191,28,summer_session,regular,0.32,Regular summer session,32331,10345,1758,8587,2427,0.32,sunny,1.000,regular_day,1.0,False,171,8,0.2044,167,2,0,2,30,88,46,7,2265.75,13.25,459.38,0.070,0.100588,88,4.0,2.0,6.0,8.0,3.0,1.5,24.5,92.48,6.98,20.3
557,2025-07-11,4,Friday,False,7,2025,192,28,summer_session,regular,0.32,Regular summer session,32333,10346,1758,8588,2427,0.32,sunny,1.000,regular_day,1.0,False,148,7,0.2044,144,2,0,2,26,76,39,7,1961.00,13.25,459.38,0.061,0.087059,76,4.0,2.0,6.0,8.0,3.0,1.5,24.5,80.04,6.04,23.4
558,2025-07-12,5,Saturday,True,7,2025,193,28,summer_session,regular,0.32,Regular summer session,32336,10347,1758,8589,2427,0.32,sunny,1.000,regular_day,1.0,False,118,5,0.2044,115,1,0,2,21,61,31,5,1563.50,13.25,459.38,0.049,0.069412,61,4.0,2.0,6.0,8.0,3.0,1.5,24.5,63.82,4.82,29.4
559,2025-07-13,6,Sunday,True,7,2025,194,28,summer_session,regular,0.32,Regular summer session,32338,10348,1759,8589,2428,0.32,sunny,1.000,regular_day,1.0,False,136,6,0.2044,133,1,0,2,24,70,36,6,1802.00,13.25,459.38,0.056,0.080000,70,4.0,2.0,6.0,8.0,3.0,1.5,24.5,73.55,5.55,25.5
560,2025-07-14,0,Monday,False,7,2025,195,29,summer_session,regular,0.32,Regular summer session,32341,10349,1759,8590,2429,0.32,cloudy,1.023,regular_day,1.0,False,157,7,0.2044,153,2,0,2,28,81,42,6,2080.25,13.25,459.38,0.065,0.092353,81,4.0,2.0,6.0,8.0,3.0,1.5,24.5,84.91,6.41,22.1
561,2025-07-15,1,Tuesday,False,7,2025,196,29,summer_session,regular,0.32,Regular summer session,32343,10349,1759,8590,2429,0.32,sunny,1.000,regular_day,1.0,False,175,8,0.2044,171,2,0,2,31,91,47,6,2318.75,13.25,459.38,0.072,0.102941,91,4.0,2.0,6.0,8.0,3.0,1.5,24.5,94.64,7.14,19.8
562,2025-07-16,2,Wednesday,False,7,2025,197,29,summer_session,regular,0.32,Regular summer session,32346,10350,1759,8591,2429,0.32,cloudy,1.023,regular_day,1.0,False,184,8,0.2044,179,2,0,3,33,95,49,7,2438.00,13.25,459.38,0.076,0.108235,95,4.0,2.0,6.0,8.0,3.0,1.5,24.5,99.51,7.51,18.8
563,2025-07-17,3,Thursday,False,7,2025,198,29,summer_session,regular,0.32,Regular summer session,32348,10351,1759,8592,2429,0.32,sunny,1.000,regular_day,1.0,False,171,8,0.2044,167,2,0,2,30,88,46,7,2265.75,13.25,459.38,0.070,0.100588,88,4.0,2.0,6.0,8.0,3.0,1.5,24.5,92.48,6.98,20.3
564,2025-07-18,4,Friday,False,7,2025,199,29,summer_session,regular,0.32,Regular summer session,32351,10352,1759,8593,2429,0.32,sunny,1.000,regular_day,1.0,False,148,7,0.2044,144,2,0,2,26,76,39,7,1961.00,13.25,459.38,0.061,0.087059,76,4.0,2.0,6.0,8.0,3.0,1.5,24.5,80.04,6.04,23.4
565,2025-07-19,5,Saturday,True,7,2025,200,29,summer_session,regular,0.32,Regular summer session,32353,10352,1759,8593,2429,0.32,cloudy,1.023,regular_day,1.0,False,121,5,0.2044,118,1,0,2,21,62,32,6,1603.25,13.25,459.38,0.050,0.071176,62,4.0,2.0,6.0,8.0,3.0,1.5,24.5,65.44,4.94,28.7
566,2025-07-20,6,Sunday,True,7,2025,201,29,summer_session,regular,0.32,Regular summer session,32355,10353,1760,8593,2430,0.32,cloudy,1.023,regular_day,1.0,False,139,6,0.2044,135,1,0,3,25,72,37,5,1841.75,13.25,459.38,0.057,0.081765,72,4.0,2.0,6.0,8.0,3.0,1.5,24.5,75.17,5.67,24.9
567,2025-07-21,0,Monday,False,7,2025,202,30,summer_session,regular,0.32,Regular summer session,32358,10354,1760,8594,2430,0.32,sunny,1.000,regular_day,1.0,False,153,7,0.2044,149,2,0,2,27,79,41,6,2027.25,13.25,459.38,0.063,0.090000,79,4.0,2.0,6.0,8.0,3.0,1.5,24.5,82.74,6.24,22.7
568,2025-07-22,1,Tuesday,False,7,2025,203,30,summer_session,regular,0.32,Regular summer session,32360,10355,1760,8595,2430,0.32,sunny,1.000,regular_day,1.0,False,175,8,0.2044,171,2,0,2,31,91,47,6,2318.75,13.25,459.38,0.072,0.102941,91,4.0,2.0,6.0,8.0,3.0,1.5,24.5,94.64,7.14,19.8
569,2025-07-23,2,Wednesday,False,7,2025,204,30,summer_session,regular,0.32,Regular summer session,32363,10356,1760,8596,2430,0.32,sunny,1.000,regular_day,1.0,False,180,8,0.2044,176,2,0,2,32,93,48,7,2385.00,13.25,459.38,0.074,0.105882,93,4.0,2.0,6.0,8.0,3.0,1.5,24.5,97.35,7.35,19.3
570,2025-07-24,3,Thursday,False,7,2025,205,30,summer_session,regular,0.32,Regular summer session,32365,10356,1760,8596,2430,0.32,sunny,1.000,regular_day,1.0,False,171,8,0.2044,167,2,0,2,30,88,46,7,2265.75,13.25,459.38,0.070,0.100588,88,4.0,2.0,6.0,8.0,3.0,1.5,24.5,92.48,6.98,20.3
571,2025-07-25,4,Friday,False,7,2025,206,30,summer_session,regular,0.32,Regular summer session,32368,10357,1760,8597,2430,0.32,cloudy,1.023,regular_day,1.0,False,151,7,0.2044,147,2,0,2,27,78,40,6,2000.75,13.25,459.38,0.062,0.088824,78,4.0,2.0,6.0,8.0,3.0,1.5,24.5,81.66,6.16,23.0
572,2025-07-26,5,Saturday,True,7,2025,207,30,summer_session,regular,0.32,Regular summer session,32370,10358,1760,8598,2430,0.32,cloudy,1.023,regular_day,1.0,False,121,5,0.2044,118,1,0,2,21,62,32,6,1603.25,13.25,459.38,0.050,0.071176,62,4.0,2.0,6.0,8.0,3.0,1.5,24.5,65.44,4.94,28.7
573,2025-07-27,6,Sunday,True,7,2025,208,30,summer_session,regular,0.32,Regular summer session,32373,10359,1761,8598,2431,0.32,sunny,1.000,regular_day,1.0,False,136,6,0.2044,133,1,0,2,24,70,36,6,1802.00,13.25,459.38,0.056,0.080000,70,4.0,2.0,6.0,8.0,3.0,1.5,24.5,73.55,5.55,25.5
574,2025-07-28,0,Monday,False,7,2025,209,31,summer_session,regular,0.32,Regular summer session,32375,10360,1761,8599,2431,0.32,sunny,1.000,regular_day,1.0,False,153,7,0.2044,149,2,0,2,27,79,41,6,2027.25,13.25,459.38,0.063,0.090000,79,4.0,2.0,6.0,8.0,3.0,1.5,24.5,82.74,6.24,22.7
575,2025-07-29,1,Tuesday,False,7,2025,210,31,summer_session,regular,0.32,Regular summer session,32378,10360,1761,8599,2431,0.32,cloudy,1.023,regular_day,1.0,False,179,8,0.2044,175,2,0,2,32,93,48,6,2371.75,13.25,459.38,0.074,0.105294,93,4.0,2.0,6.0,8.0,3.0,1.5,24.5,96.81,7.31,19.4
576,2025-07-30,2,Wednesday,False,7,2025,211,31,summer_session,regular,0.32,Regular summer session,32380,10361,1761,8600,2431,0.32,sunny,1.000,regular_day,1.0,False,180,8,0.2044,176,2,0,2,32,93,48,7,2385.00,13.25,459.38,0.074,0.105882,93,4.0,2.0,6.0,8.0,3.0,1.5,24.5,97.35,7.35,19.3
577,2025-07-31,3,Thursday,False,7,2025,212,31,summer_session,regular,0.32,Regular summer session,32382,10362,1761,8601,2431,0.32,sunny,1.000,regular_day,1.0,False,171,8,0.2044,167,2,0,2,30,88,46,7,2265.75,13.25,459.38,0.070,0.100588,88,4.0,2.0,6.0,8.0,3.0,1.5,24.5,92.48,6.98,20.3
